RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG,lat,lon
447593,12/3/2017 19:49,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
447594,12/3/2017 19:49,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0,#N/A,#N/A
447629,12/3/2017 19:50,0,742,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
447630,12/3/2017 19:50,0,742,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
447631,12/3/2017 19:50,0,742,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
447632,12/3/2017 19:50,0,742,5614,67084,NO MATCH: Foreign Rte Table(Det:742;Sys:2).,0,2,E-998,0,#N/A,#N/A
447641,12/3/2017 19:50,0,744,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
447642,12/3/2017 19:50,0,744,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
447643,12/3/2017 19:50,0,744,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
447644,12/3/2017 19:50,0,744,5614,67084,NO MATCH: Foreign Rte Table(Det:744;Sys:2).,0,2,E-998,0,#N/A,#N/A
447665,12/3/2017 19:50,0,745,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
447666,12/3/2017 19:50,0,745,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
447667,12/3/2017 19:50,0,745,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
447668,12/3/2017 19:50,0,745,5614,67084,NO MATCH: Foreign Rte Table(Det:745;Sys:2).,0,2,E-998,0,#N/A,#N/A
447825,12/3/2017 19:54,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
447831,12/3/2017 19:54,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
449834,12/3/2017 21:11,0,710,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
449835,12/3/2017 21:11,0,710,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
449837,12/3/2017 21:11,0,710,5614,67084,NO MATCH: Foreign Rte Table(Det:710;Sys:2).,0,2,E-998,0,#N/A,#N/A
449841,12/3/2017 21:11,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
449842,12/3/2017 21:11,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
449843,12/3/2017 21:11,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
450427,12/3/2017 21:51,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
450428,12/3/2017 21:51,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
450429,12/3/2017 21:51,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
450430,12/3/2017 21:51,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
450431,12/3/2017 21:51,312,730,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0,34.006235,-118.429199
450432,12/3/2017 21:52,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
450433,12/3/2017 21:52,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
450434,12/3/2017 21:52,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
450435,12/3/2017 21:52,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
450436,12/3/2017 21:52,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
450437,12/3/2017 21:52,311,830,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,34.005625,-118.4302
450448,12/3/2017 21:52,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.004305,-118.432582
450449,12/3/2017 21:52,310,828,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0,34.004305,-118.432582
450450,12/3/2017 21:52,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
450451,12/3/2017 21:52,310,726,5614,68112,ISSUED: Cancel prty(EV# 7).,0,2,E-998,0,34.003723,-118.433821
450454,12/3/2017 21:52,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
450455,12/3/2017 21:52,358,724,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0,34.003501,-118.434269
450465,12/3/2017 21:53,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
450466,12/3/2017 21:53,357,722,5614,68111,ISSUED: Start prty(EV# 15).,0,2,E-998,0,34.001533,-118.438209
450473,12/3/2017 21:53,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
450474,12/3/2017 21:53,308,720,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0,33.999969,-118.441279
450475,12/3/2017 21:53,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
450476,12/3/2017 21:53,307,718,5614,68111,ISSUED: Start prty(EV# 0).,0,2,E-998,0,33.999676,-118.441872
450487,12/3/2017 21:53,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
450488,12/3/2017 21:53,307,717,5614,68112,ISSUED: Cancel prty(EV# 0).,0,2,E-998,0,33.998518,-118.444173
450491,12/3/2017 21:54,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
450492,12/3/2017 21:54,306,716,5614,68111,ISSUED: Start prty(EV# 0).,0,2,E-998,0,33.997729,-118.445729
450555,12/3/2017 21:58,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
450556,12/3/2017 21:58,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
452007,12/3/2017 23:39,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
452008,12/3/2017 23:39,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
452009,12/3/2017 23:39,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
452010,12/3/2017 23:39,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
452011,12/3/2017 23:39,312,733,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0,34.006256,-118.428796
452026,12/3/2017 23:40,0,734,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.008716,-118.42445
452027,12/3/2017 23:40,0,734,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.008716,-118.42445
452028,12/3/2017 23:40,0,734,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.008716,-118.42445
452029,12/3/2017 23:40,0,734,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.008716,-118.42445
452030,12/3/2017 23:40,0,734,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.008716,-118.42445
452031,12/3/2017 23:40,314,734,5614,68111,ISSUED: Start prty(EV# 14).,0,2,E-998,0,34.008716,-118.42445
452032,12/3/2017 23:40,0,737,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452033,12/3/2017 23:40,0,737,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
452034,12/3/2017 23:40,0,737,5614,67097,CHANGED: Run List.,0,2,E-998,0,#N/A,#N/A
452035,12/3/2017 23:40,0,737,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
452036,12/3/2017 23:40,0,737,5614,68107,"SUCCESS: Dir. ""W"" determined at end point.",0,2,E-998,0,#N/A,#N/A
452037,12/3/2017 23:40,313,737,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,#N/A,#N/A
452042,12/3/2017 23:41,0,738,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452043,12/3/2017 23:41,0,738,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
452044,12/3/2017 23:41,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452045,12/3/2017 23:41,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0,#N/A,#N/A
452052,12/3/2017 23:41,0,742,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452053,12/3/2017 23:41,0,742,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
452054,12/3/2017 23:41,0,742,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452055,12/3/2017 23:41,0,742,5614,67084,NO MATCH: Foreign Rte Table(Det:742;Sys:2).,0,2,E-998,0,#N/A,#N/A
452058,12/3/2017 23:41,0,744,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452059,12/3/2017 23:41,0,744,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
452060,12/3/2017 23:41,0,744,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452061,12/3/2017 23:41,0,744,5614,67084,NO MATCH: Foreign Rte Table(Det:744;Sys:2).,0,2,E-998,0,#N/A,#N/A
452062,12/3/2017 23:42,0,746,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452063,12/3/2017 23:42,0,746,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,#N/A,#N/A
452064,12/3/2017 23:42,0,746,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452065,12/3/2017 23:42,0,746,5614,67084,NO MATCH: Foreign Rte Table(Det:746;Sys:2).,0,2,E-998,0,#N/A,#N/A
452113,12/3/2017 23:45,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
452114,12/3/2017 23:46,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
452369,12/4/2017 0:10,0,749,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452370,12/4/2017 0:10,0,749,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452371,12/4/2017 0:10,0,749,5614,67084,NO MATCH: Foreign Rte Table(Det:749;Sys:2).,0,2,E-998,0,#N/A,#N/A
452375,12/4/2017 0:10,0,747,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452376,12/4/2017 0:10,0,747,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452377,12/4/2017 0:10,0,747,5614,67084,NO MATCH: Foreign Rte Table(Det:747;Sys:2).,0,2,E-998,0,#N/A,#N/A
452378,12/4/2017 0:10,0,745,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452379,12/4/2017 0:10,0,745,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452380,12/4/2017 0:10,0,745,5614,67084,NO MATCH: Foreign Rte Table(Det:745;Sys:2).,0,2,E-998,0,#N/A,#N/A
452381,12/4/2017 0:10,0,743,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452382,12/4/2017 0:10,0,743,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452383,12/4/2017 0:10,0,743,5614,67084,NO MATCH: Foreign Rte Table(Det:743;Sys:2).,0,2,E-998,0,#N/A,#N/A
452390,12/4/2017 0:11,0,739,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452391,12/4/2017 0:11,0,739,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452392,12/4/2017 0:11,0,739,5614,67084,NO MATCH: Foreign Rte Table(Det:739;Sys:2).,0,2,E-998,0,#N/A,#N/A
452393,12/4/2017 0:11,0,738,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452394,12/4/2017 0:11,0,738,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
452395,12/4/2017 0:11,0,738,5614,67084,NO MATCH: Foreign Rte Table(Det:738;Sys:2).,0,2,E-998,0,#N/A,#N/A
452399,12/4/2017 0:11,0,736,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452400,12/4/2017 0:11,0,736,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,#N/A,#N/A
452401,12/4/2017 0:11,0,736,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
452402,12/4/2017 0:11,0,736,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,#N/A,#N/A
452403,12/4/2017 0:11,0,736,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,#N/A,#N/A
452405,12/4/2017 0:11,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
452407,12/4/2017 0:12,0,735,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
452408,12/4/2017 0:12,0,735,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,#N/A,#N/A
452409,12/4/2017 0:12,0,735,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,#N/A,#N/A
452410,12/4/2017 0:12,0,735,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,#N/A,#N/A
452411,12/4/2017 0:12,313,735,5614,68114,IGNORED: No start prty found.,0,2,E-998,0,#N/A,#N/A
452412,12/4/2017 0:12,0,731,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006682,-118.428376
452413,12/4/2017 0:12,360,731,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,34.006682,-118.428376
452414,12/4/2017 0:12,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
452415,12/4/2017 0:12,0,730,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.006235,-118.429199
452416,12/4/2017 0:12,0,730,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.006235,-118.429199
452417,12/4/2017 0:12,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
452418,12/4/2017 0:12,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
452419,12/4/2017 0:12,312,730,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0,34.006235,-118.429199
452420,12/4/2017 0:12,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
452421,12/4/2017 0:12,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
452422,12/4/2017 0:12,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
452423,12/4/2017 0:12,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
452424,12/4/2017 0:12,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
452425,12/4/2017 0:12,311,830,5614,68111,ISSUED: Start prty(EV# 12).,0,2,E-998,0,34.005625,-118.4302
452426,12/4/2017 0:12,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.004305,-118.432582
452427,12/4/2017 0:12,310,828,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0,34.004305,-118.432582
452453,12/4/2017 0:16,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
452454,12/4/2017 0:16,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
476216,12/4/2017 10:01,0,733,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006256,-118.428796
476217,12/4/2017 10:01,0,733,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006256,-118.428796
476218,12/4/2017 10:01,0,733,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006256,-118.428796
476219,12/4/2017 10:01,0,733,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.006256,-118.428796
476220,12/4/2017 10:01,312,733,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0,34.006256,-118.428796
476400,12/4/2017 10:05,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
476407,12/4/2017 10:05,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
481809,12/4/2017 12:15,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
481810,12/4/2017 12:15,0,726,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.003723,-118.433821
481811,12/4/2017 12:15,0,726,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.003723,-118.433821
481812,12/4/2017 12:15,0,726,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.003723,-118.433821
481813,12/4/2017 12:15,310,726,5614,68114,IGNORED: No start prty found.,0,2,E-998,0,34.003723,-118.433821
481818,12/4/2017 12:15,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
481819,12/4/2017 12:15,358,724,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0,34.003501,-118.434269
481849,12/4/2017 12:15,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
481850,12/4/2017 12:15,357,722,5614,68111,ISSUED: Start prty(EV# 1).,0,2,E-998,0,34.001533,-118.438209
481865,12/4/2017 12:16,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
481866,12/4/2017 12:16,308,720,5614,68111,ISSUED: Start prty(EV# 0).,0,2,E-998,0,33.999969,-118.441279
481867,12/4/2017 12:16,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
481868,12/4/2017 12:16,307,718,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0,33.999676,-118.441872
481884,12/4/2017 12:16,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
481885,12/4/2017 12:16,307,717,5614,68112,ISSUED: Cancel prty(EV# 2).,0,2,E-998,0,33.998518,-118.444173
481895,12/4/2017 12:16,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
481896,12/4/2017 12:16,306,716,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0,33.997729,-118.445729
481899,12/4/2017 12:16,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997363,-118.446482
481900,12/4/2017 12:16,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0,33.997363,-118.446482
481903,12/4/2017 12:16,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
481928,12/4/2017 12:17,0,712,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994682,-118.451824
481929,12/4/2017 12:17,0,712,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994682,-118.451824
481930,12/4/2017 12:17,0,712,5614,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,E-998,0,33.994682,-118.451824
481933,12/4/2017 12:17,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
481934,12/4/2017 12:17,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
481935,12/4/2017 12:17,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
482786,12/4/2017 12:37,0,709,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
482787,12/4/2017 12:37,0,709,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
482788,12/4/2017 12:37,0,709,5614,67084,NO MATCH: Foreign Rte Table(Det:709;Sys:2).,0,2,E-998,0,#N/A,#N/A
482808,12/4/2017 12:37,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.994165,-118.452792
482809,12/4/2017 12:37,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,33.994165,-118.452792
482810,12/4/2017 12:37,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0,33.994165,-118.452792
482815,12/4/2017 12:37,0,710,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,#N/A,#N/A
482816,12/4/2017 12:37,0,710,5614,67085,NO MATCH: Route Table.,0,2,E-998,0,#N/A,#N/A
482817,12/4/2017 12:37,0,710,5614,67084,NO MATCH: Foreign Rte Table(Det:710;Sys:2).,0,2,E-998,0,#N/A,#N/A
488045,12/4/2017 14:38,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
488046,12/4/2017 14:38,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
488047,12/4/2017 14:38,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
488048,12/4/2017 14:38,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
488049,12/4/2017 14:38,312,730,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,34.006235,-118.429199
488058,12/4/2017 14:38,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
488059,12/4/2017 14:38,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
488060,12/4/2017 14:38,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
488061,12/4/2017 14:38,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
488062,12/4/2017 14:38,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
488063,12/4/2017 14:38,311,830,5614,68111,ISSUED: Start prty(EV# 0).,0,2,E-998,0,34.005625,-118.4302
488078,12/4/2017 14:38,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.004305,-118.432582
488079,12/4/2017 14:38,310,828,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0,34.004305,-118.432582
488094,12/4/2017 14:39,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003723,-118.433821
488095,12/4/2017 14:39,310,726,5614,68112,ISSUED: Cancel prty(EV# 11).,0,2,E-998,0,34.003723,-118.433821
488098,12/4/2017 14:39,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.003501,-118.434269
488099,12/4/2017 14:39,358,724,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0,34.003501,-118.434269
488118,12/4/2017 14:39,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.001533,-118.438209
488119,12/4/2017 14:39,357,722,5614,68111,ISSUED: Start prty(EV# 2).,0,2,E-998,0,34.001533,-118.438209
488148,12/4/2017 14:40,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999969,-118.441279
488149,12/4/2017 14:40,308,720,5614,68111,ISSUED: Start prty(EV# 1).,0,2,E-998,0,33.999969,-118.441279
488156,12/4/2017 14:40,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.999676,-118.441872
488157,12/4/2017 14:40,307,718,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,33.999676,-118.441872
488171,12/4/2017 14:40,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.998518,-118.444173
488172,12/4/2017 14:40,307,717,5614,68112,ISSUED: Cancel prty(EV# 3).,0,2,E-998,0,33.998518,-118.444173
488191,12/4/2017 14:40,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997729,-118.445729
488192,12/4/2017 14:40,306,716,5614,68111,ISSUED: Start prty(EV# 3).,0,2,E-998,0,33.997729,-118.445729
488210,12/4/2017 14:41,0,715,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,33.997545,-118.445706
488211,12/4/2017 14:41,0,715,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,33.997545,-118.445706
488212,12/4/2017 14:41,0,715,5614,67097,CHANGED: Run List.,0,2,E-998,0,33.997545,-118.445706
488213,12/4/2017 14:41,0,715,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,33.997545,-118.445706
488214,12/4/2017 14:41,0,715,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,33.997545,-118.445706
488215,12/4/2017 14:41,307,715,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0,33.997545,-118.445706
488471,12/4/2017 14:45,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0,#N/A,#N/A
488479,12/4/2017 14:45,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0,#N/A,#N/A
495623,12/4/2017 16:13,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.006235,-118.429199
495624,12/4/2017 16:13,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0,34.006235,-118.429199
495625,12/4/2017 16:13,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.006235,-118.429199
495626,12/4/2017 16:13,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0,34.006235,-118.429199
495627,12/4/2017 16:13,312,730,5614,68111,ISSUED: Start prty(EV# 13).,0,2,E-998,0,34.006235,-118.429199
495641,12/4/2017 16:13,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0,34.005625,-118.4302
495642,12/4/2017 16:13,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0,34.005625,-118.4302
495643,12/4/2017 16:13,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0,34.005625,-118.4302
495644,12/4/2017 16:13,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0,34.005625,-118.4302
495645,12/4/2017 16:13,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0,34.005625,-118.4302
495646,12/4/2017 16:13,311,830,5614,68111,ISSUED: Start prty(EV# 1).,0,2,E-998,0,34.005625,-118.4302
