RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
,02/27/2018 20:48:14,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:48:22,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:48:32,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:48:36,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:48:44,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/27/2018 20:48:47,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/27/2018 20:48:54,,85,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:04:39,,76,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:04:50,,78,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:05:02,,79,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:05:15,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:05:24,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:05:44,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:06:00,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:06:08,,85,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:06:24,,87,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:06:33,,88,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:06:48,,89,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:07:01,,90,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:07:09,,91,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 00:47:02,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 00:47:12,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 00:47:24,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 00:47:36,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 00:47:44,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 00:48:04,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 00:48:18,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 06:36:22,,75,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 06:38:10,,75,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 07:03:38,,75,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:03:57,,74,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:04,,73,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:06,,72,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:13,,71,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:18,,70,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:27,,69,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:32,,68,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:38,,67,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:43,,66,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:04:51,,65,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 07:06:05,,65,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 09:34:18,,78,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 09:34:29,,79,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 09:34:39,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 09:34:52,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 09:35:15,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 09:35:31,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 10:02:04,,89,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 10:02:24,,90,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 10:02:33,,91,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 11:59:29,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 11:59:46,,81,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 11:59:56,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 11:59:59,,82,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:00:21,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 12:00:22,,83,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:00:38,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 12:00:40,,84,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:00:50,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 12:00:52,,85,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:01:07,,86,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 12:01:09,,86,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:19:19,,88,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:19:33,,89,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:19:51,,90,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 12:19:59,,91,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:15:09,,75,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:15:24,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:15:37,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:02,,75,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:21,,74,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:28,,73,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:30,,72,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:38,,71,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:43,,70,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:16:56,,69,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:17:02,,68,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:17:06,,75,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:17:09,,67,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:17:14,,66,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:17:25,,74,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:17:36,,73,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:17:38,,72,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:17:43,,71,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:17:48,,70,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:18:03,,69,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:18:09,,68,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:18:17,,67,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:18:22,,66,5880,68111,ISSUED: Start prty(EV# 4).,,3,RA83,
,02/28/2018 13:42:15,,75,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:42:28,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:42:37,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:42:54,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:43:08,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:43:16,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:43:35,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:43:52,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 13:44:08,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:12:27,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:12:39,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:12:51,,79,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:13:05,,81,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:13:14,,82,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:13:37,,83,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:13:54,,84,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:14:06,,85,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:14:22,,86,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 14:14:26,,87,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:06:18,,76,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
,02/28/2018 15:06:29,,78,5176,68111,ISSUED: Start prty(EV# 4).,,3,E83,
