RECID,TIMESTMP,CON_ID,DET_ID,TAG_ID,ERRORCODE,ERRORMSG,LATENESS,SYSID,VEH_NUM,EVFLAG
82042,11/28/2017 03:18:08,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82043,11/28/2017 03:18:08,310,828,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0
82047,11/28/2017 03:18:19,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82048,11/28/2017 03:18:19,310,726,5614,68112,ISSUED: Cancel prty(EV# 4).,0,2,E-998,0
82049,11/28/2017 03:18:22,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82050,11/28/2017 03:18:22,358,724,5614,68111,ISSUED: Start prty(EV# 9).,0,2,E-998,0
82051,11/28/2017 03:18:41,0,722,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82052,11/28/2017 03:18:41,357,722,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0
82053,11/28/2017 03:18:57,0,720,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82054,11/28/2017 03:18:57,308,720,5614,68111,ISSUED: Start prty(EV# 4).,0,2,E-998,0
82055,11/28/2017 03:19:00,0,718,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82056,11/28/2017 03:19:00,307,718,5614,68111,ISSUED: Start prty(EV# 7).,0,2,E-998,0
82057,11/28/2017 03:19:11,0,717,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82058,11/28/2017 03:19:11,307,717,5614,68112,ISSUED: Cancel prty(EV# 7).,0,2,E-998,0
82059,11/28/2017 03:19:17,0,716,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82060,11/28/2017 03:19:17,306,716,5614,68111,ISSUED: Start prty(EV# 6).,0,2,E-998,0
82061,11/28/2017 03:19:20,0,714,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82062,11/28/2017 03:19:20,0,714,5614,67102,MARKED: Hot/Run List deleted at EOR.,0,2,E-998,0
82063,11/28/2017 03:19:24,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
82064,11/28/2017 03:19:43,0,712,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82065,11/28/2017 03:19:44,0,712,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
82066,11/28/2017 03:19:44,0,712,5614,67084,NO MATCH: Foreign Rte Table(Det:712;Sys:2).,0,2,E-998,0
82069,11/28/2017 03:19:51,0,711,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82070,11/28/2017 03:19:51,0,711,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
82071,11/28/2017 03:19:51,0,711,5614,67084,NO MATCH: Foreign Rte Table(Det:711;Sys:2).,0,2,E-998,0
82074,11/28/2017 03:20:16,0,707,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
82075,11/28/2017 03:20:16,0,707,5614,67085,NO MATCH: Route Table.,0,2,E-998,0
82076,11/28/2017 03:20:16,0,707,5614,67084,NO MATCH: Foreign Rte Table(Det:707;Sys:2).,0,2,E-998,0
120694,11/28/2017 14:53:05,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
120695,11/28/2017 14:53:05,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
120696,11/28/2017 14:53:05,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
120697,11/28/2017 14:53:05,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
120698,11/28/2017 14:53:05,312,730,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0
120705,11/28/2017 14:53:13,0,830,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
120706,11/28/2017 14:53:13,0,830,5614,68098,ERROR: Det ID does not exist along current dir.,0,2,E-998,0
120707,11/28/2017 14:53:13,0,830,5614,67097,CHANGED: Run List.,0,2,E-998,0
120708,11/28/2017 14:53:13,0,830,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
120709,11/28/2017 14:53:13,0,830,5614,68106,"SUCCESS: Dir. ""W"" determined from uni-dir DET#.",0,2,E-998,0
120710,11/28/2017 14:53:13,311,830,5614,68111,ISSUED: Start prty(EV# 8).,0,2,E-998,0
120729,11/28/2017 14:53:32,0,828,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
120730,11/28/2017 14:53:32,310,828,5614,68111,ISSUED: Start prty(EV# 5).,0,2,E-998,0
120793,11/28/2017 14:54:51,0,726,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
120794,11/28/2017 14:54:51,310,726,5614,68112,ISSUED: Cancel prty(EV# 5).,0,2,E-998,0
120810,11/28/2017 14:55:02,0,724,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
120811,11/28/2017 14:55:02,358,724,5614,68111,ISSUED: Start prty(EV# 10).,0,2,E-998,0
121059,11/28/2017 14:59:02,0,0,5614,67101,MARKED: Hot/Run List deleted by Timeout.,0,2,E-998,0
121062,11/28/2017 14:59:07,0,0,5614,67103,DELETED: Hot/Run List deleted by System.,0,2,E-998,0
126638,11/28/2017 16:05:20,0,730,5614,65792,RECEIVED: Tag ID.,0,2,E-998,0
126639,11/28/2017 16:05:20,0,730,5614,67095,CREATED: Hot/Run List.,0,2,E-998,0
126640,11/28/2017 16:05:20,0,730,5614,65794,RECEIVED: Resubmitted Tag ID.,0,2,E-998,0
126641,11/28/2017 16:05:20,0,730,5614,68106,"SUCCESS: Dir. ""E"" determined from uni-dir DET#.",0,2,E-998,0
126642,11/28/2017 16:05:20,312,730,5614,68111,ISSUED: Start prty(EV# 11).,0,2,E-998,0
