UNIT_STATUS,LATITUDE,LONGITUDE,UTC_TIME,INCIDENT_NBR,UNIT_NAME
ENR,34.161175,-118.500633,26-FEB-18 02.23.09.000000 PM UTC,201802260217,E83
ENR,34.161163,-118.500618,26-FEB-18 02.23.16.000000 PM UTC,201802260217,E83
ENR,34.161201,-118.500618,26-FEB-18 02.23.47.000000 PM UTC,201802260217,E83
ENR,34.161194,-118.500694,26-FEB-18 02.24.18.000000 PM UTC,201802260217,E83
ENR,34.161182,-118.500694,26-FEB-18 02.24.49.000000 PM UTC,201802260217,E83
ENR,34.161175,-118.501045,26-FEB-18 02.25.20.000000 PM UTC,201802260217,E83
ENR,34.165184,-118.501083,26-FEB-18 02.25.51.000000 PM UTC,201802260217,E83
ENR,34.171326,-118.501083,26-FEB-18 02.26.22.000000 PM UTC,201802260217,E83
ENR,34.171082,-118.498543,26-FEB-18 02.26.53.000000 PM UTC,201802260217,E83
ENR,34.167522,-118.488548,26-FEB-18 02.27.55.000000 PM UTC,201802260217,E83
ENR,34.168758,-118.483482,26-FEB-18 02.28.26.000000 PM UTC,201802260217,E83
ENR,34.169449,-118.480659,26-FEB-18 02.28.48.000000 PM UTC,201802260217,E83
ONS,34.169449,-118.480659,26-FEB-18 02.28.48.000000 PM UTC,201802260217,E83
ONS,34.169525,-118.480415,26-FEB-18 02.38.27.000000 PM UTC,201802260217,E83
ONS,34.169518,-118.480400,26-FEB-18 02.48.28.000000 PM UTC,201802260217,E83
ONS,34.169514,-118.480492,26-FEB-18 02.58.29.000000 PM UTC,201802260217,E83
ONS,34.164440,-118.492470,26-FEB-18 03.08.30.000000 PM UTC,201802260217,E83
ONS,34.161083,-118.500450,26-FEB-18 03.17.53.000000 PM UTC,201802260217,E83
ENR,34.161049,-118.500687,26-FEB-18 05.59.27.000000 PM UTC,201802260475,E83
ENR,34.161060,-118.500725,26-FEB-18 05.59.48.000000 PM UTC,201802260475,E83
ENR,34.161083,-118.500748,26-FEB-18 06.00.19.000000 PM UTC,201802260475,E83
ENR,34.160961,-118.500786,26-FEB-18 06.00.50.000000 PM UTC,201802260475,E83
ENR,34.161034,-118.500702,26-FEB-18 06.01.21.000000 PM UTC,201802260475,E83
ENR,34.160828,-118.501114,26-FEB-18 06.01.52.000000 PM UTC,201802260475,E83
ENR,34.158867,-118.499512,26-FEB-18 06.02.23.000000 PM UTC,201802260475,E83
ENR,34.157768,-118.494324,26-FEB-18 06.02.54.000000 PM UTC,201802260475,E83
ENR,34.155502,-118.492340,26-FEB-18 06.03.25.000000 PM UTC,201802260475,E83
ENR,34.151241,-118.492905,26-FEB-18 06.03.56.000000 PM UTC,201802260475,E83
ENR,34.149292,-118.494873,26-FEB-18 06.04.27.000000 PM UTC,201802260475,E83
ENR,34.146816,-118.497849,26-FEB-18 06.04.58.000000 PM UTC,201802260475,E83
ENR,34.146301,-118.501282,26-FEB-18 06.05.29.000000 PM UTC,201802260475,E83
ENR,34.144367,-118.501488,26-FEB-18 06.06.01.000000 PM UTC,201802260475,E83
ENR,34.144661,-118.503944,26-FEB-18 06.06.28.000000 PM UTC,201802260475,E83
ONS,34.144661,-118.503944,26-FEB-18 06.06.28.000000 PM UTC,201802260475,E83
ONS,34.144527,-118.504044,26-FEB-18 06.16.02.000000 PM UTC,201802260475,E83
ONS,34.144394,-118.501678,26-FEB-18 06.18.20.000000 PM UTC,201802260475,E83
ENR,34.161118,-118.500694,26-FEB-18 06.54.43.000000 PM UTC,201802260564,E83
ENR,34.161121,-118.500725,26-FEB-18 06.54.56.000000 PM UTC,201802260564,E83
ENR,34.161114,-118.500732,26-FEB-18 06.55.27.000000 PM UTC,201802260564,E83
ENR,34.161232,-118.500748,26-FEB-18 06.56.29.000000 PM UTC,201802260564,E83
ENR,34.161251,-118.500763,26-FEB-18 06.57.00.000000 PM UTC,201802260564,E83
ENR,34.161194,-118.500755,26-FEB-18 06.57.31.000000 PM UTC,201802260564,E83
ENR,34.161804,-118.501060,26-FEB-18 06.58.02.000000 PM UTC,201802260564,E83
ENR,34.167061,-118.501053,26-FEB-18 06.58.33.000000 PM UTC,201802260564,E83
ENR,34.172142,-118.500999,26-FEB-18 06.59.04.000000 PM UTC,201802260564,E83
ENR,34.177280,-118.501083,26-FEB-18 06.59.35.000000 PM UTC,201802260564,E83
ENR,34.181828,-118.500954,26-FEB-18 07.00.06.000000 PM UTC,201802260564,E83
ENR,34.181278,-118.499344,26-FEB-18 07.00.37.000000 PM UTC,201802260564,E83
ENR,34.180508,-118.497688,26-FEB-18 07.01.08.000000 PM UTC,201802260564,E83
ENR,34.180141,-118.496933,26-FEB-18 07.01.28.000000 PM UTC,201802260564,E83
ONS,34.180141,-118.496933,26-FEB-18 07.01.28.000000 PM UTC,201802260564,E83
ONS,34.180088,-118.496956,26-FEB-18 07.11.09.000000 PM UTC,201802260564,E83
ONS,34.180538,-118.497894,26-FEB-18 07.13.01.000000 PM UTC,201802260564,E83
ENR,34.181507,-118.500259,26-FEB-18 07.13.32.000000 PM UTC,201802260606,E83
ENR,34.181587,-118.500397,26-FEB-18 07.13.34.000000 PM UTC,201802260606,E83
ENR,34.179623,-118.501266,26-FEB-18 07.14.05.000000 PM UTC,201802260606,E83
ENR,34.173737,-118.501091,26-FEB-18 07.14.36.000000 PM UTC,201802260606,E83
ENR,34.172207,-118.503410,26-FEB-18 07.15.07.000000 PM UTC,201802260606,E83
ENR,34.172241,-118.511063,26-FEB-18 07.15.38.000000 PM UTC,201802260606,E83
ENR,34.172211,-118.518471,26-FEB-18 07.16.09.000000 PM UTC,201802260606,E83
ENR,34.168610,-118.518478,26-FEB-18 07.16.40.000000 PM UTC,201802260606,E83
ENR,34.161048,-118.500588,26-FEB-18 07.16.40.000000 PM UTC,201802260606,E83
ONS,34.161048,-118.500588,26-FEB-18 07.16.40.000000 PM UTC,201802260606,E83
ONS,34.158710,-118.498840,26-FEB-18 07.26.41.000000 PM UTC,201802260606,E83
ONS,34.161102,-118.500267,26-FEB-18 07.28.06.000000 PM UTC,201802260606,E83
ENR,34.161236,-118.500778,27-FEB-18 12.24.14.000000 AM UTC,201802261065,E83
ENR,34.161243,-118.500778,27-FEB-18 12.24.16.000000 AM UTC,201802261065,E83
ENR,34.161274,-118.500771,27-FEB-18 12.24.47.000000 AM UTC,201802261065,E83
ENR,34.161232,-118.500748,27-FEB-18 12.25.18.000000 AM UTC,201802261065,E83
ENR,34.161186,-118.500732,27-FEB-18 12.25.49.000000 AM UTC,201802261065,E83
ENR,34.161110,-118.500916,27-FEB-18 12.26.21.000000 AM UTC,201802261065,E83
ENR,34.164188,-118.501099,27-FEB-18 12.26.52.000000 AM UTC,201802261065,E83
ENR,34.168785,-118.501038,27-FEB-18 12.27.23.000000 AM UTC,201802261065,E83
ENR,34.172215,-118.501122,27-FEB-18 12.27.54.000000 AM UTC,201802261065,E83
ENR,34.172298,-118.506134,27-FEB-18 12.28.25.000000 AM UTC,201802261065,E83
ENR,34.174038,-118.507607,27-FEB-18 12.28.56.000000 AM UTC,201802261065,E83
ENR,34.174351,-118.506760,27-FEB-18 12.29.12.000000 AM UTC,201802261065,E83
ONS,34.174351,-118.506760,27-FEB-18 12.29.12.000000 AM UTC,201802261065,E83
ONS,34.174522,-118.506752,27-FEB-18 12.38.57.000000 AM UTC,201802261065,E83
ONS,34.174435,-118.506760,27-FEB-18 12.48.58.000000 AM UTC,201802261065,E83
ONS,34.174431,-118.506775,27-FEB-18 12.58.59.000000 AM UTC,201802261065,E83
ONS,34.174187,-118.506927,27-FEB-18 01.05.13.000000 AM UTC,201802261065,E83
ENR,34.172215,-118.506401,27-FEB-18 01.06.56.000000 AM UTC,201802261131,E83
ENR,34.172218,-118.506088,27-FEB-18 01.06.58.000000 AM UTC,201802261131,E83
ENR,34.172249,-118.506744,27-FEB-18 01.07.29.000000 AM UTC,201802261131,E83
ENR,34.172276,-118.512283,27-FEB-18 01.08.00.000000 AM UTC,201802261131,E83
ENR,34.172276,-118.517792,27-FEB-18 01.08.31.000000 AM UTC,201802261131,E83
ENR,34.170872,-118.518631,27-FEB-18 01.09.02.000000 AM UTC,201802261131,E83
ENR,34.166580,-118.518631,27-FEB-18 01.09.33.000000 AM UTC,201802261131,E83
ENR,34.162563,-118.519035,27-FEB-18 01.10.04.000000 AM UTC,201802261131,E83
ENR,34.163147,-118.520744,27-FEB-18 01.10.35.000000 AM UTC,201802261131,E83
ENR,34.163151,-118.520744,27-FEB-18 01.10.38.000000 AM UTC,201802261131,E83
ONS,34.163151,-118.520744,27-FEB-18 01.10.38.000000 AM UTC,201802261131,E83
ONS,34.163025,-118.520721,27-FEB-18 01.12.29.000000 AM UTC,201802261131,E83
ENR,34.161114,-118.500687,27-FEB-18 02.02.12.000000 AM UTC,201802261222,E83
ENR,34.161114,-118.500687,27-FEB-18 02.02.14.000000 AM UTC,201802261222,E83
ENR,34.161160,-118.500801,27-FEB-18 02.02.46.000000 AM UTC,201802261222,E83
ENR,34.159515,-118.501175,27-FEB-18 02.03.17.000000 AM UTC,201802261222,E83
ENR,34.160110,-118.504974,27-FEB-18 02.03.48.000000 AM UTC,201802261222,E83
ENR,34.160919,-118.510506,27-FEB-18 02.04.19.000000 AM UTC,201802261222,E83
ENR,34.161678,-118.515671,27-FEB-18 02.04.50.000000 AM UTC,201802261222,E83
ENR,34.162708,-118.519440,27-FEB-18 02.05.21.000000 AM UTC,201802261222,E83
ENR,34.163704,-118.522179,27-FEB-18 02.05.52.000000 AM UTC,201802261222,E83
ENR,34.163055,-118.521828,27-FEB-18 02.06.23.000000 AM UTC,201802261222,E83
ENR,34.162952,-118.521118,27-FEB-18 02.06.54.000000 AM UTC,201802261222,E83
ENR,34.163132,-118.520691,27-FEB-18 02.07.18.000000 AM UTC,201802261222,E83
ONS,34.163132,-118.520691,27-FEB-18 02.07.18.000000 AM UTC,201802261222,E83
ONS,34.163116,-118.520691,27-FEB-18 02.16.56.000000 AM UTC,201802261222,E83
ONS,34.163185,-118.520844,27-FEB-18 02.26.57.000000 AM UTC,201802261222,E83
ONS,34.161613,-118.515228,27-FEB-18 02.32.28.000000 AM UTC,201802261222,E83
ENR,34.161156,-118.500656,27-FEB-18 03.05.06.000000 AM UTC,201802261302,E83
ENR,34.161148,-118.500656,27-FEB-18 03.05.09.000000 AM UTC,201802261302,E83
ENR,34.161175,-118.500664,27-FEB-18 03.05.40.000000 AM UTC,201802261302,E83
ENR,34.158970,-118.500137,27-FEB-18 03.06.42.000000 AM UTC,201802261302,E83
ENR,34.158001,-118.495911,27-FEB-18 03.07.13.000000 AM UTC,201802261302,E83
ENR,34.157967,-118.495605,27-FEB-18 03.07.33.000000 AM UTC,201802261302,E83
ONS,34.157967,-118.495605,27-FEB-18 03.07.33.000000 AM UTC,201802261302,E83
ONS,34.157871,-118.495682,27-FEB-18 03.17.14.000000 AM UTC,201802261302,E83
ONS,34.161095,-118.500519,27-FEB-18 03.23.20.000000 AM UTC,201802261302,E83
ENR,34.160957,-118.500771,27-FEB-18 03.59.29.000000 AM UTC,201802261361,E83
ENR,34.160999,-118.500763,27-FEB-18 03.59.48.000000 AM UTC,201802261361,E83
ENR,34.161091,-118.500771,27-FEB-18 04.00.19.000000 AM UTC,201802261361,E83
ENR,34.161114,-118.500809,27-FEB-18 04.00.50.000000 AM UTC,201802261361,E83
ENR,34.160999,-118.501175,27-FEB-18 04.01.21.000000 AM UTC,201802261361,E83
ENR,34.160973,-118.501190,27-FEB-18 04.01.23.000000 AM UTC,201802261361,E83
ONS,34.160973,-118.501190,27-FEB-18 04.01.23.000000 AM UTC,201802261361,E83
ONS,34.161156,-118.501198,27-FEB-18 04.04.17.000000 AM UTC,201802261361,E83
ENR,34.161022,-118.500778,27-FEB-18 04.27.32.000000 AM UTC,201802261393,E83
ENR,34.161072,-118.500786,27-FEB-18 04.27.44.000000 AM UTC,201802261393,E83
ENR,34.160988,-118.500694,27-FEB-18 04.28.15.000000 AM UTC,201802261393,E83
ENR,34.161098,-118.500854,27-FEB-18 04.28.46.000000 AM UTC,201802261393,E83
ENR,34.161133,-118.500923,27-FEB-18 04.29.17.000000 AM UTC,201802261393,E83
ENR,34.161770,-118.502350,27-FEB-18 04.29.48.000000 AM UTC,201802261393,E83
ENR,34.161518,-118.503334,27-FEB-18 04.30.08.000000 AM UTC,201802261393,E83
ONS,34.161518,-118.503334,27-FEB-18 04.30.08.000000 AM UTC,201802261393,E83
ONS,34.161114,-118.503281,27-FEB-18 04.40.01.000000 AM UTC,201802261393,E83
ENR,34.157776,-118.493492,27-FEB-18 07.40.13.000000 PM UTC,201802270616,E83
ENR,34.157764,-118.493500,27-FEB-18 07.40.33.000000 PM UTC,201802270616,E83
ENR,34.157768,-118.493500,27-FEB-18 07.41.04.000000 PM UTC,201802270616,E83
ENR,34.157772,-118.493469,27-FEB-18 07.41.35.000000 PM UTC,201802270616,E83
ENR,34.157936,-118.495224,27-FEB-18 07.42.06.000000 PM UTC,201802270616,E83
ENR,34.159054,-118.500412,27-FEB-18 07.42.36.000000 PM UTC,201802270616,E83
ENR,34.160255,-118.505592,27-FEB-18 07.43.08.000000 PM UTC,201802270616,E83
ENR,34.161011,-118.510857,27-FEB-18 07.43.39.000000 PM UTC,201802270616,E83
ENR,34.162102,-118.517357,27-FEB-18 07.44.10.000000 PM UTC,201802270616,E83
ENR,34.163120,-118.520340,27-FEB-18 07.44.41.000000 PM UTC,201802270616,E83
ENR,34.163410,-118.520325,27-FEB-18 07.44.47.000000 PM UTC,201802270616,E83
ONS,34.163410,-118.520325,27-FEB-18 07.44.47.000000 PM UTC,201802270616,E83
ONS,34.162670,-118.518570,27-FEB-18 07.46.23.000000 PM UTC,201802270616,E83
ENR,34.161072,-118.500740,27-FEB-18 09.04.58.000000 PM UTC,201802270744,E83
ENR,34.161072,-118.500732,27-FEB-18 09.05.02.000000 PM UTC,201802270744,E83
ENR,34.161030,-118.500809,27-FEB-18 09.05.33.000000 PM UTC,201802270744,E83
ENR,34.160568,-118.501144,27-FEB-18 09.06.04.000000 PM UTC,201802270744,E83
ENR,34.159687,-118.502792,27-FEB-18 09.06.35.000000 PM UTC,201802270744,E83
ENR,34.160400,-118.506233,27-FEB-18 09.06.56.000000 PM UTC,201802270744,E83
ONS,34.160400,-118.506233,27-FEB-18 09.06.56.000000 PM UTC,201802270744,E83
ONS,34.160583,-118.507378,27-FEB-18 09.07.04.000000 PM UTC,201802270744,E83
ENR,34.161217,-118.500694,27-FEB-18 11.00.01.000000 PM UTC,201802270925,E83
ENR,34.161083,-118.500778,27-FEB-18 11.00.34.000000 PM UTC,201802270925,E83
ENR,34.159340,-118.501251,27-FEB-18 11.01.05.000000 PM UTC,201802270925,E83
ENR,34.160332,-118.505875,27-FEB-18 11.01.36.000000 PM UTC,201802270925,E83
ENR,34.160923,-118.509773,27-FEB-18 11.02.07.000000 PM UTC,201802270925,E83
ENR,34.160992,-118.510193,27-FEB-18 11.02.18.000000 PM UTC,201802270925,E83
ONS,34.160992,-118.510193,27-FEB-18 11.02.18.000000 PM UTC,201802270925,E83
ONS,34.160992,-118.510139,27-FEB-18 11.12.08.000000 PM UTC,201802270925,E83
ONS,34.170624,-118.531342,27-FEB-18 11.22.09.000000 PM UTC,201802270925,E83
ONS,34.171440,-118.531609,27-FEB-18 11.30.48.000000 PM UTC,201802270925,E83
ENR,34.161057,-118.500671,28-FEB-18 04.45.17.000000 AM UTC,201802271361,E83
ENR,34.161049,-118.500656,28-FEB-18 04.45.19.000000 AM UTC,201802271361,E83
ENR,34.161079,-118.500740,28-FEB-18 04.45.50.000000 AM UTC,201802271361,E83
ENR,34.161102,-118.500778,28-FEB-18 04.46.21.000000 AM UTC,201802271361,E83
ENR,34.161076,-118.500870,28-FEB-18 04.46.52.000000 AM UTC,201802271361,E83
ENR,34.159367,-118.501556,28-FEB-18 04.47.23.000000 AM UTC,201802271361,E83
ENR,34.160503,-118.507256,28-FEB-18 04.47.54.000000 AM UTC,201802271361,E83
ENR,34.161598,-118.514832,28-FEB-18 04.48.25.000000 AM UTC,201802271361,E83
ENR,34.163467,-118.521759,28-FEB-18 04.48.56.000000 AM UTC,201802271361,E83
ENR,34.166355,-118.522064,28-FEB-18 04.49.27.000000 AM UTC,201802271361,E83
ENR,34.168274,-118.522064,28-FEB-18 04.49.58.000000 AM UTC,201802271361,E83
ENR,34.168266,-118.522064,28-FEB-18 04.50.03.000000 AM UTC,201802271361,E83
ONS,34.168266,-118.522064,28-FEB-18 04.50.03.000000 AM UTC,201802271361,E83
ONS,34.168240,-118.522049,28-FEB-18 05.10.00.000000 AM UTC,201802271361,E83
ONS,34.168217,-118.521996,28-FEB-18 05.20.01.000000 AM UTC,201802271361,E83
ONS,34.169769,-118.501068,28-FEB-18 05.28.48.000000 AM UTC,201802271361,E83
ENR,34.161171,-118.500694,28-FEB-18 08.44.45.000000 AM UTC,201802280028,E83
ENR,34.161171,-118.500702,28-FEB-18 08.44.47.000000 AM UTC,201802280028,E83
ENR,34.161167,-118.500710,28-FEB-18 08.45.18.000000 AM UTC,201802280028,E83
ENR,34.161137,-118.500725,28-FEB-18 08.45.49.000000 AM UTC,201802280028,E83
ENR,34.161114,-118.500755,28-FEB-18 08.46.20.000000 AM UTC,201802280028,E83
ENR,34.159664,-118.501137,28-FEB-18 08.46.51.000000 AM UTC,201802280028,E83
ENR,34.161160,-118.511688,28-FEB-18 08.47.53.000000 AM UTC,201802280028,E83
ENR,34.162426,-118.518417,28-FEB-18 08.48.24.000000 AM UTC,201802280028,E83
ENR,34.166752,-118.518578,28-FEB-18 08.48.55.000000 AM UTC,201802280028,E83
ENR,34.169846,-118.518478,28-FEB-18 08.49.26.000000 AM UTC,201802280028,E83
ENR,34.161048,-118.500588,28-FEB-18 08.49.26.000000 AM UTC,201802280028,E83
ONS,34.161048,-118.500588,28-FEB-18 08.49.26.000000 AM UTC,201802280028,E83
ONS,34.169746,-118.518425,28-FEB-18 08.59.27.000000 AM UTC,201802280028,E83
ONS,34.170406,-118.501862,28-FEB-18 09.12.31.000000 AM UTC,201802280028,E83
ENR,34.161251,-118.500694,28-FEB-18 12.29.37.000000 PM UTC,201802280144,E83
ENR,34.161255,-118.500694,28-FEB-18 12.29.39.000000 PM UTC,201802280144,E83
ENR,34.161255,-118.500710,28-FEB-18 12.30.10.000000 PM UTC,201802280144,E83
ENR,34.161198,-118.500748,28-FEB-18 12.30.41.000000 PM UTC,201802280144,E83
ENR,34.162712,-118.501091,28-FEB-18 12.31.12.000000 PM UTC,201802280144,E83
ENR,34.168762,-118.501091,28-FEB-18 12.31.43.000000 PM UTC,201802280144,E83
ENR,34.171341,-118.502777,28-FEB-18 12.32.14.000000 PM UTC,201802280144,E83
ENR,34.171356,-118.506721,28-FEB-18 12.32.45.000000 PM UTC,201802280144,E83
ENR,34.171322,-118.514778,28-FEB-18 12.33.16.000000 PM UTC,201802280144,E83
ENR,34.171322,-118.523888,28-FEB-18 12.33.47.000000 PM UTC,201802280144,E83
ENR,34.172382,-118.532707,28-FEB-18 12.34.18.000000 PM UTC,201802280144,E83
ENR,34.173653,-118.535904,28-FEB-18 12.34.49.000000 PM UTC,201802280144,E83
ENR,34.173649,-118.535843,28-FEB-18 12.35.01.000000 PM UTC,201802280144,E83
ONS,34.173649,-118.535843,28-FEB-18 12.35.01.000000 PM UTC,201802280144,E83
ONS,34.171001,-118.502274,28-FEB-18 12.44.50.000000 PM UTC,201802280144,E83
ONS,34.172073,-118.518539,28-FEB-18 12.46.26.000000 PM UTC,201802280144,E83
ENR,34.161121,-118.500465,28-FEB-18 02.33.41.000000 PM UTC,201802280230,E83
ENR,34.161121,-118.500587,28-FEB-18 02.34.29.000000 PM UTC,201802280230,E83
ENR,34.161091,-118.500740,28-FEB-18 02.35.00.000000 PM UTC,201802280230,E83
ENR,34.161144,-118.500710,28-FEB-18 02.35.31.000000 PM UTC,201802280230,E83
ENR,34.159901,-118.501060,28-FEB-18 02.36.02.000000 PM UTC,201802280230,E83
ENR,34.158665,-118.499420,28-FEB-18 02.36.33.000000 PM UTC,201802280230,E83
ENR,34.157284,-118.499939,28-FEB-18 02.37.04.000000 PM UTC,201802280230,E83
ENR,34.157257,-118.500694,28-FEB-18 02.37.35.000000 PM UTC,201802280230,E83
ENR,34.157253,-118.500633,28-FEB-18 02.38.06.000000 PM UTC,201802280230,E83
ENR,34.157349,-118.500664,28-FEB-18 02.39.39.000000 PM UTC,201802280230,E83
ENR,34.157425,-118.500687,28-FEB-18 02.40.10.000000 PM UTC,201802280230,E83
ENR,34.157398,-118.500671,28-FEB-18 02.40.41.000000 PM UTC,201802280230,E83
ENR,34.157387,-118.500648,28-FEB-18 02.41.12.000000 PM UTC,201802280230,E83
ENR,34.157375,-118.500580,28-FEB-18 02.41.43.000000 PM UTC,201802280230,E83
ENR,34.157566,-118.500557,28-FEB-18 02.42.14.000000 PM UTC,201802280230,E83
ENR,34.157406,-118.500710,28-FEB-18 02.42.45.000000 PM UTC,201802280230,E83
ENR,34.157211,-118.500656,28-FEB-18 02.43.16.000000 PM UTC,201802280230,E83
ENR,34.157204,-118.500664,28-FEB-18 02.43.47.000000 PM UTC,201802280230,E83
ENR,34.157162,-118.500641,28-FEB-18 02.44.18.000000 PM UTC,201802280230,E83
ENR,34.157162,-118.500656,28-FEB-18 02.44.49.000000 PM UTC,201802280230,E83
ENR,34.157154,-118.500664,28-FEB-18 02.45.20.000000 PM UTC,201802280230,E83
ENR,34.157154,-118.500664,28-FEB-18 02.45.51.000000 PM UTC,201802280230,E83
ENR,34.157173,-118.500610,28-FEB-18 02.46.22.000000 PM UTC,201802280230,E83
ENR,34.157169,-118.500565,28-FEB-18 02.46.53.000000 PM UTC,201802280230,E83
ENR,34.157169,-118.500580,28-FEB-18 02.47.24.000000 PM UTC,201802280230,E83
ENR,34.157166,-118.500595,28-FEB-18 02.47.55.000000 PM UTC,201802280230,E83
ENR,34.157162,-118.500610,28-FEB-18 02.48.26.000000 PM UTC,201802280230,E83
ENR,34.157158,-118.500618,28-FEB-18 02.48.57.000000 PM UTC,201802280230,E83
ENR,34.157154,-118.500626,28-FEB-18 02.49.28.000000 PM UTC,201802280230,E83
ONS,34.157154,-118.500626,28-FEB-18 02.49.28.000000 PM UTC,201802280230,E83
ONS,34.160828,-118.500259,28-FEB-18 02.58.16.000000 PM UTC,201802280230,E83
ENR,34.161041,-118.500687,28-FEB-18 03.01.07.000000 PM UTC,201802280260,E83
ENR,34.161049,-118.500694,28-FEB-18 03.01.09.000000 PM UTC,201802280260,E83
ENR,34.161064,-118.500725,28-FEB-18 03.01.40.000000 PM UTC,201802280260,E83
ENR,34.161053,-118.500740,28-FEB-18 03.02.11.000000 PM UTC,201802280260,E83
ENR,34.161030,-118.500786,28-FEB-18 03.02.42.000000 PM UTC,201802280260,E83
ENR,34.160847,-118.501106,28-FEB-18 03.03.13.000000 PM UTC,201802280260,E83
ENR,34.158821,-118.499451,28-FEB-18 03.03.44.000000 PM UTC,201802280260,E83
ENR,34.157719,-118.493462,28-FEB-18 03.04.15.000000 PM UTC,201802280260,E83
ENR,34.156914,-118.487938,28-FEB-18 03.04.46.000000 PM UTC,201802280260,E83
ENR,34.156784,-118.486885,28-FEB-18 03.04.56.000000 PM UTC,201802280260,E83
ONS,34.156784,-118.486885,28-FEB-18 03.04.56.000000 PM UTC,201802280260,E83
ONS,34.156971,-118.487305,28-FEB-18 03.14.47.000000 PM UTC,201802280260,E83
ONS,34.157021,-118.488060,28-FEB-18 03.17.30.000000 PM UTC,201802280260,E83
ENR,34.160126,-118.507782,28-FEB-18 07.58.35.000000 PM UTC,201802280652,E83
ENR,34.160118,-118.507782,28-FEB-18 07.58.37.000000 PM UTC,201802280652,E83
ENR,34.160099,-118.507706,28-FEB-18 07.59.08.000000 PM UTC,201802280652,E83
ENR,34.160671,-118.508583,28-FEB-18 07.59.39.000000 PM UTC,201802280652,E83
ENR,34.161140,-118.511909,28-FEB-18 08.00.10.000000 PM UTC,201802280652,E83
ENR,34.162258,-118.518082,28-FEB-18 08.00.41.000000 PM UTC,201802280652,E83
ENR,34.161694,-118.522942,28-FEB-18 08.01.43.000000 PM UTC,201802280652,E83
ENR,34.160919,-118.522957,28-FEB-18 08.02.02.000000 PM UTC,201802280652,E83
ONS,34.160919,-118.522957,28-FEB-18 08.02.02.000000 PM UTC,201802280652,E83
ONS,34.160923,-118.522934,28-FEB-18 08.11.44.000000 PM UTC,201802280652,E83
ONS,34.160450,-118.522446,28-FEB-18 08.14.40.000000 PM UTC,201802280652,E83
ENR,34.163883,-118.518501,28-FEB-18 08.16.42.000000 PM UTC,201802280678,E83
ENR,34.164165,-118.518509,28-FEB-18 08.16.44.000000 PM UTC,201802280678,E83
ENR,34.168758,-118.518295,28-FEB-18 08.17.15.000000 PM UTC,201802280678,E83
ENR,34.169193,-118.518349,28-FEB-18 08.17.22.000000 PM UTC,201802280678,E83
ONS,34.169193,-118.518349,28-FEB-18 08.17.22.000000 PM UTC,201802280678,E83
ONS,34.170406,-118.518318,28-FEB-18 08.27.16.000000 PM UTC,201802280678,E83
ONS,34.170238,-118.518372,28-FEB-18 08.37.17.000000 PM UTC,201802280678,E83
ONS,34.162663,-118.518600,28-FEB-18 08.45.41.000000 PM UTC,201802280678,E83
ENR,34.160114,-118.507736,28-FEB-18 09.13.52.000000 PM UTC,201802280771,E83
ENR,34.160114,-118.507736,28-FEB-18 09.13.54.000000 PM UTC,201802280771,E83
ENR,34.160118,-118.507736,28-FEB-18 09.14.25.000000 PM UTC,201802280771,E83
ENR,34.160271,-118.507629,28-FEB-18 09.14.56.000000 PM UTC,201802280771,E83
ENR,34.160103,-118.504990,28-FEB-18 09.15.27.000000 PM UTC,201802280771,E83
ENR,34.159149,-118.500885,28-FEB-18 09.15.58.000000 PM UTC,201802280771,E83
ENR,34.157928,-118.495270,28-FEB-18 09.16.29.000000 PM UTC,201802280771,E83
ENR,34.157349,-118.491058,28-FEB-18 09.17.00.000000 PM UTC,201802280771,E83
ENR,34.157703,-118.487930,28-FEB-18 09.17.31.000000 PM UTC,201802280771,E83
ENR,34.160576,-118.487976,28-FEB-18 09.18.02.000000 PM UTC,201802280771,E83
ENR,34.162552,-118.487938,28-FEB-18 09.18.23.000000 PM UTC,201802280771,E83
ONS,34.162552,-118.487938,28-FEB-18 09.18.23.000000 PM UTC,201802280771,E83
ONS,34.163616,-118.487991,28-FEB-18 09.28.03.000000 PM UTC,201802280771,E83
ONS,34.157578,-118.492058,28-FEB-18 09.31.06.000000 PM UTC,201802280771,E83
ENR,34.159603,-118.499863,28-FEB-18 09.41.42.000000 PM UTC,201802280805,E83
ENR,34.159603,-118.499855,28-FEB-18 09.41.44.000000 PM UTC,201802280805,E83
ENR,34.159081,-118.500198,28-FEB-18 09.42.15.000000 PM UTC,201802280805,E83
ENR,34.160042,-118.504555,28-FEB-18 09.42.46.000000 PM UTC,201802280805,E83
ENR,34.160912,-118.509857,28-FEB-18 09.43.17.000000 PM UTC,201802280805,E83
ENR,34.162060,-118.517029,28-FEB-18 09.43.48.000000 PM UTC,201802280805,E83
ENR,34.163036,-118.520348,28-FEB-18 09.44.19.000000 PM UTC,201802280805,E83
ENR,34.163055,-118.520393,28-FEB-18 09.44.21.000000 PM UTC,201802280805,E83
ONS,34.163055,-118.520393,28-FEB-18 09.44.21.000000 PM UTC,201802280805,E83
ONS,34.162468,-118.518784,28-FEB-18 09.48.55.000000 PM UTC,201802280805,E83
ENR,34.161114,-118.500725,28-FEB-18 10.11.03.000000 PM UTC,201802280849,E83
ENR,34.161144,-118.500717,28-FEB-18 10.11.07.000000 PM UTC,201802280849,E83
ENR,34.161331,-118.500710,28-FEB-18 10.11.38.000000 PM UTC,201802280849,E83
